date,source_type,page,section,brand,offer,product_type
2026-08-12,页面,Travel & Entertainment,,Klook,"Up to 15% off your next Vietnam adventure 🇻🇳✨ From Ha Long Bay cruises to Hoi An experiences, save with Klook. Get now",Other
2026-08-12,页面,Travel & Entertainment,,Macdonald Hotel & Resorts,20% off stays with Macdonald Hotel & Resorts 🌿 From relaxing spa breaks in Bath to vibrant Manchester city stays and Lake District escapes. Get now,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Hostelworld,"Do it for the plot: 10% off Hostelworld ✈️ From city breaks to backpacking adventures, save 10% with Hostelworld. Get now",Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Hostelworld,10% off your next Hostelworld stay 🌍 Book your next adventure with Hostelworld and save 10% on your booking. Get now,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Hostelworld,"Your next adventure just got 10% cheaper 👀 Explore, meet new people and save 10% on your next Hostelworld booking. Get now",Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Macdonald Hotels,20% Off Spa Days 🧖‍♀️ Get 20% Off spa days at Macdonald Hotels & Resorts for a limited time only! Get now,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Klook,Up to 15% off your next Vietnam adventure 🇻🇳✨,Other
2026-08-12,页面,Travel & Entertainment,,Macdonald Hotel & Resorts,20% off stays with Macdonald Hotel & Resorts 🌿,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Hostelworld,Do it for the plot: 10% off Hostelworld ✈️,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Hostelworld,10% off your next Hostelworld stay 🌍,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Hostelworld,Your next adventure just got 10% cheaper 👀,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Macdonald Hotels,20% Off Spa Days 🧖‍♀️,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Macdonald Hotels,Get 20% Off spa days at Macdonald Hotels & Resorts for a limited time only!,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Klook,"From Ha Long Bay cruises to Hoi An experiences, save with Klook.",Other
2026-08-12,页面,Travel & Entertainment,,From city breaks to backpacking adventures,save 10% with Hostelworld.,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Hostelworld,Book your next adventure with Hostelworld and save 10% on your booking.,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,,Explore,meet new people and save 10% on your next Hostelworld booking.,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,Holidays & Hotels,Far From Travel,20% Discount on Booking Fee,Other
2026-08-12,页面,Travel & Entertainment,Holidays & Hotels,Flexiroam,20% Off Travel Data Plans,Other
2026-08-12,页面,Travel & Entertainment,Holidays & Hotels,TruTravels,10% off your next trip!,Other
2026-08-12,页面,Travel & Entertainment,Holidays & Hotels,Klook,20% Off for New Klook Users,Other
2026-08-12,页面,Travel & Entertainment,Holidays & Hotels,Fever,10% Off,Other
2026-08-12,页面,Travel & Entertainment,Transport,Swapfiets,£25 off your bike subscription,Other
2026-08-12,页面,Travel & Entertainment,Transport,Greyhound Australia,15% Off Travel Passes,Bus / Coach
2026-08-12,页面,Travel & Entertainment,Transport,TrainPal,Up To 18% Off Trains For New Customers,UK & Europe Train Tickets
2026-08-12,页面,Travel & Entertainment,Transport,Europcar,Save up to 20% on Italy Car Rentals,Car Rental
2026-08-12,页面,Travel & Entertainment,Transport,TrainPal,Up To 18% Off Trains For New Customers 24 days,UK & Europe Train Tickets
2026-08-12,页面,Travel & Entertainment,Days Out,Viator,12% Off Tours & Experiences!,Tours & Tickets
2026-08-12,页面,Travel & Entertainment,Days Out,London Eye,+ The Dungeons £35 Ticket Bundle,Tours & Tickets
2026-08-12,页面,Travel & Entertainment,Days Out,Team Sport,15% Discount,Other
2026-08-12,页面,Travel & Entertainment,Days Out,Love to Visit,Extra 5% Off,Other
2026-08-12,页面,Travel & Entertainment,Events,Thorpe Park,Student Tickets from £24,Tours & Tickets
2026-08-12,页面,Travel & Entertainment,Events,Manchester City Football Club,Manchester City Stadium Tours From £18,Tours & Tickets
2026-08-12,页面,Travel & Entertainment,Streaming Services,Apple Music,Get 1 month free,Other
2026-08-12,页面,Travel & Entertainment,Streaming Services,Apple Music,Only £5.99/month & free access to TV,Other
2026-08-12,页面,Travel & Entertainment,Streaming Services,Prime Video,30 Day Free Trial of Prime Video Channels,Other
2026-08-12,页面,Travel & Entertainment,Streaming Services,Channel 4,Your Free Month Trial Of Channel 4+,Other
2026-08-12,页面,Travel & Entertainment,Streaming Services,Deezer,"1 month free, then £5.99/month",Other
2026-08-12,页面,Travel & Entertainment,Streaming Services,Amazon Music Unlimited,30 Day Free Trial,Other
2026-08-12,页面,Travel & Entertainment,Streaming Services,Amazon,Music Unlimited 30 Day Free Trial,Other
2026-08-12,页面,Travel & Entertainment,Streaming Services,Amazon,30 Day Free Trial,Other
2026-08-12,页面,Travel & Entertainment,All Travel & Entertainment,Junkyard Golf Club,"50% Off Walk Ins At Leeds, Liverpool, Newcastle and Manchester",Other
2026-08-12,页面,Travel & Entertainment,All Travel & Entertainment,Airbnb,10% Off your first Airbnb stay,Hotels / Accommodation
2026-08-12,页面,Travel & Entertainment,All Travel & Entertainment,Uber Rides,£10 Off your first ride with Uber,Other
2026-08-12,页面,Travel & Entertainment,All Travel & Entertainment,Wowcher,10% Off Discount,Other
2026-08-12,页面,Travel & Entertainment,All Travel & Entertainment,Uber Rides,£5 Off your first UberXL trip,Other
2026-08-12,页面,Travel & Entertainment,All Travel & Entertainment,Uber Rides,£5 Off on First Train Ticket with Uber,UK & Europe Train Tickets
2026-08-12,页面,Travel & Entertainment,All Travel & Entertainment,Wowcher,10% Off Discount Exclusive,Other
2026-08-12,页面,Transport,Transport,Uber Rides,£10 Off your first ride with Uber,Other
2026-08-12,页面,Transport,Transport,Uber Rides,£5 Off your first UberXL trip,Other
2026-08-12,页面,Transport,Transport,Uber Rides,£5 Off on First Train Ticket with Uber,UK & Europe Train Tickets
2026-08-12,页面,Transport,Transport,Jet2holidays,Up to £700 Off family holidays + Extra £100 Off,Hotels / Accommodation
2026-08-12,页面,Transport,Transport,TrainPal,Up To 18% Off Trains For New Customers,UK & Europe Train Tickets
